generated_index,sample_index,k,ratio,round,local_index,mask_family,mask_hash,parent_origin,parent_source_index,quick_active_rl_floor_db,quick_high_active_rl_floor_db,active_port_score_mean,selected_for_full_refine
704,426105,2,0.7,initial,0,three_frequency_guided_swap_00,ec5170f8d349e0c0,adversarial_multi_corner_refinement,6451,2.878229190994021,2.878229190994021,-0.020818431879710064,0
705,426105,2,0.7,initial,1,three_frequency_guided_swap_01,ad1cdaf4049f7b05,adversarial_multi_corner_refinement,6451,0.41889423003511317,2.6250962197572796,-0.01779207777508906,0
706,426105,2,0.7,initial,2,three_frequency_guided_swap_02,f32667f1186751af,adversarial_multi_corner_refinement,6451,-4.691300457496874,-3.465275816072593,-0.01524805064059502,0
707,426105,2,0.7,initial,3,three_frequency_guided_swap_03,7c98166e6a2f6599,adversarial_multi_corner_refinement,6451,-4.7961782195256575,-3.5345397984739684,-0.01293448053841323,0
708,426105,2,0.7,initial,4,three_frequency_guided_swap_04,d4179743b7a0f5ab,adversarial_multi_corner_refinement,6451,-17.25304298537704,-15.749263663380278,-0.008619337375652913,0
709,426105,2,0.7,initial,5,three_frequency_guided_swap_05,a60ebc32dbc4f11e,adversarial_multi_corner_refinement,6451,-18.325165836360423,-16.51100569489366,-0.004671990083152524,0
710,426105,2,0.7,initial,6,three_frequency_guided_swap_06,fd71627f45d68dee,adversarial_multi_corner_refinement,6451,-18.28463533738482,-16.46295032822958,-0.0012265421371925186,0
711,426105,2,0.7,initial,7,three_frequency_guided_swap_07,a29b75c88664f3a1,adversarial_multi_corner_refinement,6451,-18.22584294306264,-16.81087338714579,0.0018800465228411768,0
712,426105,2,0.7,initial,8,failed_best_swap_00_1,97447d2584127c72,adversarial_multi_corner_refinement,6451,0.26944065863122435,1.1527332924285623,-0.026311063410780596,0
713,426105,2,0.7,initial,9,failed_best_swap_00_2,9b10a538cef48141,adversarial_multi_corner_refinement,6451,-1.141122414711911,-1.141122414711911,-0.023093784302081147,0
714,426105,2,0.7,initial,10,failed_best_swap_00_3,79a17cb88980f999,adversarial_multi_corner_refinement,6451,-2.8837189906627008,-2.1865327348988384,-0.024561353904632505,0
715,426105,2,0.7,initial,11,failed_best_swap_01_1,e6206e2175a5f57d,hard_positive_swap_01,6443,-3.731740308786841,-3.437642725021191,0.023621568429196424,0
716,426105,2,0.7,initial,12,failed_best_swap_01_2,069b7feebbcf80fe,hard_positive_swap_01,6443,2.567333609846931,2.9394798428215942,0.02396945767895248,0
717,426105,2,0.7,initial,13,failed_best_swap_01_3,084f49af7df09d0a,hard_positive_swap_01,6443,-6.403821872561841,-5.664884574324837,0.022096985539695968,0
718,426105,2,0.7,initial,14,power_top,3da2e390429cd3b7,hard_positive_swap_01,6443,-25.258159798791368,-23.085778083016958,0.03788687619100315,0
719,426105,2,0.7,initial,15,parent_normalized,d128f00d88494f74,adversarial_multi_corner_refinement,6451,6.293259873157911,6.293259873157911,-0.02508490040809701,1
720,426105,2,0.7,initial,16,ring_quadrant,d2f5bed7a7c4cf48,hard_positive_swap_01,6443,-26.274440023804782,-23.34936578107133,0.03750771784930216,0
721,426105,2,0.7,initial,17,mirrored_pair,df2823f1478631cb,hard_positive_swap_01,6443,-25.362764980682147,-24.99795322790741,0.032051357027433044,0
722,426105,2,0.7,initial,18,min_spacing_150,fb04fd04095bf7ef,hard_positive_swap_01,6443,-22.14893286984527,-20.492587536206877,0.028009840048228832,0
723,426105,2,0.7,initial,19,edge_density,193536ac06e3fa64,hard_positive_swap_01,6443,-22.157233774573108,-20.986086208609166,0.029471934990986284,0
724,426105,2,0.7,initial,20,center_density,396ba7b9ccecdca7,hard_positive_swap_01,6443,-22.691181862154934,-20.466391012749156,0.03390525023425239,0
725,426105,2,0.7,initial,21,checker_balance,3d93a2265e7231fa,hard_positive_swap_01,6443,-21.50972418385018,-18.060557403571277,0.020004434253417854,0
726,426105,2,0.7,initial,22,hard_positive_neighbor_00,5890201a995778ba,hard_positive_swap_01,6443,-28.46820773913686,-25.36809403531986,0.0024057107924811455,0
727,426105,2,0.7,initial,23,hard_positive_swap_00,d6269848394dfcd1,hard_positive_swap_01,6443,-28.448882249424013,-25.340098741666502,0.002225014638190039,0
728,426105,2,0.7,alternating,0,three_frequency_guided_swap_00,fc4d97d1f832e485,best_initial_refined,244,-4.007190046059982,-3.762840188055656,-0.03588025287487781,1
729,426105,2,0.7,alternating,1,three_frequency_guided_swap_01,5190f6505f26cc3b,best_initial_refined,244,-4.315766022486873,-3.763071659878004,-0.03329902134371033,0
730,426105,2,0.7,alternating,2,three_frequency_guided_swap_02,b1684a39254227d4,best_initial_refined,244,-4.323526831023945,-3.149781128239547,-0.030939422948873054,0
731,426105,2,0.7,alternating,3,three_frequency_guided_swap_03,ffb5af66564e9aca,best_initial_refined,244,-16.080442924776293,-14.474019417957981,-0.02649890253529763,0
732,426105,2,0.7,alternating,4,three_frequency_guided_swap_04,047cbca9a86a13e6,best_initial_refined,244,-16.120853601767248,-14.518656676663985,-0.02244258646163978,0
733,426105,2,0.7,alternating,5,three_frequency_guided_swap_05,420c42099ba6cceb,best_initial_refined,244,-19.815503331105035,-19.815503331105035,-0.018647708991639034,0
734,426105,2,0.7,alternating,6,three_frequency_guided_swap_06,d2ddedba3a45affa,best_initial_refined,244,-20.883282379472433,-20.883282379472433,-0.01531506779527989,0
735,426105,2,0.7,alternating,7,three_frequency_guided_swap_07,cbec19eaa3e567d6,best_initial_refined,244,-4.113169015571235,-3.877184840879531,-0.040231529507828476,0
736,426105,2,0.8,initial,0,three_frequency_guided_swap_00,fc76fe791c7e0abb,adversarial_multi_corner_refinement,6409,-1.8859387098294191,-0.0963314888495081,-0.03288319035632679,0
737,426105,2,0.8,initial,1,three_frequency_guided_swap_01,d5af354752f25b33,adversarial_multi_corner_refinement,6409,-1.8949285341798585,-0.11153471403193752,-0.030272991545910413,0
738,426105,2,0.8,initial,2,three_frequency_guided_swap_02,f9b87c56a01b8495,adversarial_multi_corner_refinement,6409,-8.375756979758481,-7.237592005803063,-0.02768364153594252,0
739,426105,2,0.8,initial,3,three_frequency_guided_swap_03,5ef17dd212fa29e1,adversarial_multi_corner_refinement,6409,-8.12946171328072,-7.113275507031769,-0.02532874549597899,0
740,426105,2,0.8,initial,4,three_frequency_guided_swap_04,ae96407a0d17ef56,adversarial_multi_corner_refinement,6409,-12.883767396844592,-12.883767396844592,-0.020909990544245215,0
741,426105,2,0.8,initial,5,three_frequency_guided_swap_05,38709be355d819a4,adversarial_multi_corner_refinement,6409,-11.965439844786953,-11.965439844786953,-0.017153695415621648,0
742,426105,2,0.8,initial,6,three_frequency_guided_swap_06,592f3b2bec5da0e0,adversarial_multi_corner_refinement,6409,-13.71215677922876,-13.71215677922876,-0.01389296040379818,0
743,426105,2,0.8,initial,7,three_frequency_guided_swap_07,12a6e1548994fd71,adversarial_multi_corner_refinement,6409,-14.420179912153504,-14.420179912153504,-0.01090990118732307,0
744,426105,2,0.8,initial,8,failed_best_swap_00_1,b4b377556b37da04,adversarial_multi_corner_refinement,6409,-0.23876211399729622,0.016723170588297292,-0.035762115321206864,0
745,426105,2,0.8,initial,9,failed_best_swap_00_2,b6b4ee9c49ad9288,adversarial_multi_corner_refinement,6409,-2.5670237470566133,-2.563112251388409,-0.03464034677586366,0
746,426105,2,0.8,initial,10,failed_best_swap_00_3,ca77027031cad073,adversarial_multi_corner_refinement,6409,-0.9396989140105971,-0.6804007226338088,-0.03220982708189232,0
747,426105,2,0.8,initial,11,failed_best_swap_01_1,f9afe8e2c3643ea7,hard_positive_neighbor_00,6408,-5.6628306650566085,-4.9861434491301875,-0.03604305363924488,0
748,426105,2,0.8,initial,12,failed_best_swap_01_2,9e3472cc66d1031e,hard_positive_neighbor_00,6408,0.5638678854082375,0.8262570646262795,-0.03464761069777639,0
749,426105,2,0.8,initial,13,failed_best_swap_01_3,8742a5854a50f767,hard_positive_neighbor_00,6408,-4.948972797327917,-3.9062614629614534,-0.034090265247956254,0
750,426105,2,0.8,initial,14,power_top,b40eed8b7e1bf659,adversarial_multi_corner_refinement,6409,-30.92641857370053,-30.92641857370053,0.019183621432670987,0
751,426105,2,0.8,initial,15,parent_normalized,92cd0e1df36d65bd,adversarial_multi_corner_refinement,6409,5.074699251187511,5.964013519860617,-0.036246999789676035,1
752,426105,2,0.8,initial,16,ring_quadrant,70897b1c89bc346e,adversarial_multi_corner_refinement,6409,-36.53426783359899,-36.53426783359899,0.017801684254680615,0
753,426105,2,0.8,initial,17,mirrored_pair,4bff8b8264853227,hard_positive_neighbor_00,6408,-33.820422410748535,-33.820422410748535,0.013622160609394413,0
754,426105,2,0.8,initial,18,min_spacing_150,398ae47930196c7f,adversarial_multi_corner_refinement,6409,-28.795095686057937,-28.795095686057937,0.006571823851400223,0
755,426105,2,0.8,initial,19,edge_density,030283e138129aaa,adversarial_multi_corner_refinement,6409,-29.34930611982392,-29.34930611982392,0.00812090476231295,0
756,426105,2,0.8,initial,20,center_density,54f37c8bc63c0bae,adversarial_multi_corner_refinement,6409,-22.73883033483044,-22.270938702046827,0.015765431105131768,0
757,426105,2,0.8,initial,21,checker_balance,8f45626b007ecff3,adversarial_multi_corner_refinement,6409,-22.410167557757074,-22.349785953982572,0.005103975638938891,0
758,426105,2,0.8,initial,22,hard_positive_swap_00,68ceabb6bf67d6af,adversarial_multi_corner_refinement,6409,-0.41319457601493886,-0.41319457601493886,-0.03508455571701453,0
759,426105,2,0.8,initial,23,hard_positive_neighbor_01,5c5177f338d5c9d6,adversarial_multi_corner_refinement,6409,-33.830479133331764,-33.830479133331764,-0.008863624709128244,0
760,426105,2,0.8,alternating,0,three_frequency_guided_swap_00,47406f3927b0fb56,best_initial_refined,254,3.7013263401952083,6.295166158791324,-0.04845256584320163,0
761,426105,2,0.8,alternating,1,three_frequency_guided_swap_01,a074ce85babcca9b,best_initial_refined,254,-9.658937889988188,-8.3047828640738,-0.04586499747190739,0
762,426105,2,0.8,alternating,2,three_frequency_guided_swap_02,8b020acb5f45cf03,best_initial_refined,254,-9.528731705966711,-7.972277874772939,-0.043429441218012454,0
763,426105,2,0.8,alternating,3,three_frequency_guided_swap_03,ae492ee018c9f826,best_initial_refined,254,-10.58962759383979,-7.4223330082855545,-0.03892435894546201,0
764,426105,2,0.8,alternating,4,three_frequency_guided_swap_04,24816b2fe70db2b8,best_initial_refined,254,-12.32197156529609,-8.39650564374655,-0.03140044939284551,0
765,426105,2,0.8,alternating,5,three_frequency_guided_swap_05,3302c1237fc91570,best_initial_refined,254,-12.135578490857686,-8.724939486901881,-0.028226666223835347,0
766,426105,2,0.8,alternating,6,three_frequency_guided_swap_06,fb0b81a4c1418468,best_initial_refined,254,4.043584049703072,6.211122093053576,-0.05191291502035795,1
767,426105,2,0.8,alternating,7,three_frequency_guided_swap_07,095a92f4d0c2cef3,best_initial_refined,254,-9.656153837689793,-8.266824436714492,-0.04932534664906372,0
768,426109,2,0.5,initial,0,three_frequency_guided_swap_00,060fc4424de63a56,adversarial_multi_corner_refinement,7014,0.13661706541147126,1.1403915679493506,0.09025472668149082,0
769,426109,2,0.5,initial,1,three_frequency_guided_swap_01,4842c7069a8bf265,adversarial_multi_corner_refinement,7014,0.23963314319950862,1.5223968280093847,0.09195700088164832,0
770,426109,2,0.5,initial,2,three_frequency_guided_swap_02,d00c9dc39b4cb752,adversarial_multi_corner_refinement,7014,0.09080647047102955,1.3545427128027632,0.09358273250241671,0
771,426109,2,0.5,initial,3,three_frequency_guided_swap_03,7696eb0e317edfa7,adversarial_multi_corner_refinement,7014,0.06421118771210468,1.3537768700311887,0.09510225135756571,0
772,426109,2,0.5,initial,4,three_frequency_guided_swap_04,41b5daebe2d1c396,adversarial_multi_corner_refinement,7014,-0.21336607353892062,0.653749685994,0.09801130699527874,0
773,426109,2,0.5,initial,5,three_frequency_guided_swap_05,3431f9f969680a3d,adversarial_multi_corner_refinement,7014,-0.7864671606758084,-0.42606023910918506,0.10069399911241811,0
774,426109,2,0.5,initial,6,three_frequency_guided_swap_06,86f84c8635084dd6,adversarial_multi_corner_refinement,7014,-15.946060943596079,-15.369132703327008,0.10332933401787173,0
775,426109,2,0.5,initial,7,three_frequency_guided_swap_07,e1a6413c271ca759,adversarial_multi_corner_refinement,7014,-14.964470681770539,-14.346886457352554,0.10578926988841499,0
776,426109,2,0.5,initial,8,failed_best_swap_00_1,407403b832f7bb71,adversarial_multi_corner_refinement,7014,6.56169140296727,8.712384154787813,0.08535316845219348,0
777,426109,2,0.5,initial,9,failed_best_swap_00_2,917528424f757590,adversarial_multi_corner_refinement,7014,-11.182393289428507,-11.182393289428507,0.08700711022633933,0
778,426109,2,0.5,initial,10,failed_best_swap_00_3,3734c91f75c1b92a,adversarial_multi_corner_refinement,7014,-3.544559684316011,-3.0728961299302555,0.08602346009185728,0
779,426109,2,0.5,initial,11,failed_best_swap_01_1,1cfeda5266aeb624,continuation_swap_03,7031,1.3175724814269654,3.0975829665024426,0.10596678696618714,0
780,426109,2,0.5,initial,12,failed_best_swap_01_2,b22ce16cba1a77b0,continuation_swap_03,7031,-0.9957747052202373,-0.9957747052202373,0.10005835535949664,0
781,426109,2,0.5,initial,13,failed_best_swap_01_3,29842aab6f4e09d9,continuation_swap_03,7031,-1.7374226628700074,-1.4066113098804167,0.10329054247112748,0
782,426109,2,0.5,initial,14,power_top,a2656435ed7c2206,continuation_swap_03,7031,-16.660033618799247,-15.406671469009957,0.14468434799785787,0
783,426109,2,0.5,initial,15,parent_normalized,c5f67eb0fa4ceecf,adversarial_multi_corner_refinement,7014,7.724507593707878,8.556577372650182,0.08824568882814826,1
784,426109,2,0.5,initial,16,ring_quadrant,0aebd1ba24505496,continuation_swap_03,7031,-25.96463131796685,-22.65420580378239,0.13306728652203959,0
785,426109,2,0.5,initial,17,mirrored_pair,0090b9b8677390de,continuation_swap_03,7031,-13.207301256152029,-12.6905656744482,0.13666910792714604,0
786,426109,2,0.5,initial,18,min_spacing_150,ab0f77c5594c585f,continuation_swap_03,7031,-18.448230890137825,-17.991519570981193,0.13630442400905973,0
787,426109,2,0.5,initial,19,edge_density,f1d184bfa8fd1aee,continuation_swap_03,7031,-19.20674425175755,-18.84664626421522,0.13845558687437765,0
788,426109,2,0.5,initial,20,center_density,cdb40507544c3d4f,continuation_swap_03,7031,-25.348721407227185,-24.7242578181632,0.13370310535362492,0
789,426109,2,0.5,initial,21,checker_balance,ebfefbd08c6a8174,adversarial_multi_corner_refinement,7014,-22.52103643652528,-22.52103643652528,0.07295601675712697,0
790,426109,2,0.5,initial,22,hard_positive_neighbor_00,e8e44726e4566270,continuation_swap_03,7031,-16.265028710198585,-15.362810783372808,0.10667635464117872,0
791,426109,2,0.5,initial,23,hard_positive_swap_00,4b318f435eacd2e0,continuation_swap_03,7031,-16.30983493573012,-15.352630544643834,0.10632519068860995,0
792,426109,2,0.5,alternating,0,three_frequency_guided_swap_00,963f84573a11f316,best_initial_refined,262,-0.961711817528972,0.5247012648978867,0.1114152594312712,0
793,426109,2,0.5,alternating,1,three_frequency_guided_swap_01,331e0cc68916e269,best_initial_refined,262,-0.927896074464058,0.5831581711568687,0.11422411686835421,0
794,426109,2,0.5,alternating,2,three_frequency_guided_swap_02,ff1c0dbf88c56efe,best_initial_refined,262,-0.4700463653482056,1.004274898373322,0.11685613121827781,0
795,426109,2,0.5,alternating,3,three_frequency_guided_swap_03,0f750746fc98b6c1,best_initial_refined,262,-16.062307837174856,-15.129259775498056,0.11938467162885111,0
796,426109,2,0.5,alternating,4,three_frequency_guided_swap_04,ccd9dfc206146c7b,best_initial_refined,262,-16.43944132326781,-15.529597546420522,0.12180444056113512,0
797,426109,2,0.5,alternating,5,three_frequency_guided_swap_05,425dd564ab5d8659,best_initial_refined,262,-16.960294436511017,-15.955502957528134,0.12401226229420051,0
798,426109,2,0.5,alternating,6,three_frequency_guided_swap_06,f99df8761f5b148a,best_initial_refined,262,3.836137787618239,4.2124846182291185,0.10948476657560025,1
799,426109,2,0.5,alternating,7,three_frequency_guided_swap_07,396d8af82cc7a031,best_initial_refined,262,1.5558001280257308,3.148969106014368,0.1109431382440444,0
800,426109,2,0.6,initial,0,three_frequency_guided_swap_00,69d42d4676cf80a9,adversarial_multi_corner_refinement,6978,-2.4402872872171852,-1.9620074216298842,0.0813020190749408,0
801,426109,2,0.6,initial,1,three_frequency_guided_swap_01,3d18a1627dcd1316,adversarial_multi_corner_refinement,6978,-2.513122588106148,-2.021243760173625,0.08230524300793032,0
802,426109,2,0.6,initial,2,three_frequency_guided_swap_02,63da35aa5ee9a04b,adversarial_multi_corner_refinement,6978,-29.042160409864447,-16.765177993406,0.08321267080567242,0
803,426109,2,0.6,initial,3,three_frequency_guided_swap_03,9a3e1703ae9b8ff0,adversarial_multi_corner_refinement,6978,-29.08825196693748,-16.823161033610454,0.0841044870487233,0
804,426109,2,0.6,initial,4,three_frequency_guided_swap_04,dda66cb234e5b51c,adversarial_multi_corner_refinement,6978,-29.084166097608467,-16.720958718248312,0.08584894014486653,0
805,426109,2,0.6,initial,5,three_frequency_guided_swap_05,39d7dbf6d473dd87,adversarial_multi_corner_refinement,6978,-29.052849354052015,-16.622287742198516,0.08753048830787873,0
806,426109,2,0.6,initial,6,three_frequency_guided_swap_06,063980112a7f1473,adversarial_multi_corner_refinement,6978,-26.11813977394434,-13.244471305156715,0.08916011559306321,0
807,426109,2,0.6,initial,7,three_frequency_guided_swap_07,a8f65beedbeb8a5c,adversarial_multi_corner_refinement,6978,-26.95666823791767,-18.673705657989142,0.09074490046795616,0
808,426109,2,0.6,initial,8,failed_best_swap_00_1,9a6cc15064c6b04a,adversarial_multi_corner_refinement,6978,-4.034897942773866,-3.6856173118027478,0.07985786582078641,0
809,426109,2,0.6,initial,9,failed_best_swap_00_2,8549bac8b6ed6654,adversarial_multi_corner_refinement,6978,-7.3056459261073226,-7.3056459261073226,0.08020813446475274,0
810,426109,2,0.6,initial,10,failed_best_swap_00_3,169af939ccb4fa27,adversarial_multi_corner_refinement,6978,-5.259472580512215,-5.167706672182495,0.07745083616826648,0
