stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,source_port,coupling_relation,s_magnitude,s_phase_deg,source_magnitude,term_real,term_imag,term_magnitude,term_alignment_with_total
370,k6_supported_scene,421021,6,0.5,edge,combined,-1,P10,0.8766864104115101,0.9039942737185117,0.24124487153396898,0.21808398243066596,0.14179565564245988,0.15009193961202355,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.927004017003072,0.03703662735599557,-0.2016279497134842,0.2050013216337158,0.9869798378848393
376,k6_supported_scene,421021,6,0.5,edge,task,1,P11,7.82388092493626,0.4062617676007203,0.6252767931356361,0.25402605521899346,0.05629617178353874,0.07779911111006832,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,-0.0
376,k6_supported_scene,421021,6,0.5,edge,task,1,P11,7.82388092493626,0.4062617676007203,0.6252767931356361,0.25402605521899346,0.05629617178353874,0.07779911111006832,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.6470887832601564,0.10992452790808273,-0.09161954232239213,0.1430997637006416,0.9914240444022181
376,k6_supported_scene,421021,6,0.5,edge,task,1,P11,7.82388092493626,0.4062617676007203,0.6252767931356361,0.25402605521899346,0.05629617178353874,0.07779911111006832,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.43623961962509994,0.06934208344246383,0.034943956529965056,0.07764924104013962,0.5143428634810688
376,k6_supported_scene,421021,6,0.5,edge,task,1,P11,7.82388092493626,0.4062617676007203,0.6252767931356361,0.25402605521899346,0.05629617178353874,0.07779911111006832,False,False,P11,self,0.13858096432942,-127.72686751526298,0.6252767931356361,0.035448863507940895,-0.07906866486452468,0.0866514609655437,0.8333982479868439
379,k6_supported_scene,421021,6,0.5,edge,task,2,P11,6.752940478819253,0.4595713811336224,0.4149428946014938,0.19069587916359165,0.05947941457920103,0.07374908200416011,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.0,-0.0,0.0,0.0,0.0
379,k6_supported_scene,421021,6,0.5,edge,task,2,P11,6.752940478819253,0.4595713811336224,0.4149428946014938,0.19069587916359165,0.05947941457920103,0.07374908200416011,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.5532571963587626,-0.1216656793225793,0.012917311805183178,0.122349476783912,0.35857654717410475
379,k6_supported_scene,421021,6,0.5,edge,task,2,P11,6.752940478819253,0.4595713811336224,0.4149428946014938,0.19069587916359165,0.05947941457920103,0.07374908200416011,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.7223080228324357,0.02203872365972366,-0.12666551082315114,0.1285684913679844,0.7992296864962338
379,k6_supported_scene,421021,6,0.5,edge,task,2,P11,6.752940478819253,0.4595713811336224,0.4149428946014938,0.19069587916359165,0.05947941457920103,0.07374908200416011,False,False,P11,self,0.13858096432942,-127.72686751526298,0.4149428946014938,0.012835763650828627,-0.056052293675977444,0.057503186475515895,0.7663657247810793
382,k6_supported_scene,421021,6,0.5,edge,task,3,P10,7.300759791629585,0.4314813316736352,0.440792957838373,0.1901939324404617,0.05080296010727878,0.06596159758113745,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,0.0
382,k6_supported_scene,421021,6,0.5,edge,task,3,P10,7.300759791629585,0.4314813316736352,0.440792957838373,0.1901939324404617,0.05080296010727878,0.06596159758113745,False,False,P10,self,0.136232878997807,-128.024603514836,0.440792957838373,-0.0103240178147429,-0.059156372846609594,0.06005049368828051,0.45725147614671696
382,k6_supported_scene,421021,6,0.5,edge,task,3,P10,7.300759791629585,0.4314813316736352,0.440792957838373,0.1901939324404617,0.05080296010727878,0.06596159758113745,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.6825181228751365,0.043269281464669754,-0.005354658753857169,0.04359934734418708,0.8655459430609757
382,k6_supported_scene,421021,6,0.5,edge,task,3,P10,7.300759791629585,0.4314813316736352,0.440792957838373,0.1901939324404617,0.05080296010727878,0.06596159758113745,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5829842289531731,0.1187313450942039,-0.05024060584774917,0.12892342992578124,0.9695562506849853
385,k6_supported_scene,421021,6,0.5,edge,task,4,P10,6.00896027964289,0.5006704803148724,0.49240588755183606,0.2465330922304488,0.09082067843639338,0.10775425735742694,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.0,0.0,0.0,0.0,-0.0
385,k6_supported_scene,421021,6,0.5,edge,task,4,P10,6.00896027964289,0.5006704803148724,0.49240588755183606,0.2465330922304488,0.09082067843639338,0.10775425735742694,False,False,P10,self,0.136232878997807,-128.024603514836,0.49240588755183606,-0.035943872410786414,-0.05663934627486324,0.06708187169665704,0.8540333644591992
385,k6_supported_scene,421021,6,0.5,edge,task,4,P10,6.00896027964289,0.5006704803148724,0.49240588755183606,0.2465330922304488,0.09082067843639338,0.10775425735742694,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.40833659533404104,0.016039685966948,-0.02057023550142311,0.026084595348640473,0.7771666777329126
385,k6_supported_scene,421021,6,0.5,edge,task,4,P10,6.00896027964289,0.5006704803148724,0.49240588755183606,0.2465330922304488,0.09082067843639338,0.10775425735742694,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.7686336062268333,0.01537481663901459,-0.1692818995651144,0.16997866485843688,0.9940709764060446
391,k6_supported_scene,421021,6,0.5,interior,combined,-1,P10,7.366836272619989,0.42821136185256725,0.4760414529463875,0.2038463588644474,0.05330883366780162,0.06967964830860449,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.6645433363013636,0.11494577117900738,-0.02584290837736549,0.11781505092872316,0.8241865822227441
391,k6_supported_scene,421021,6,0.5,interior,combined,-1,P10,7.366836272619989,0.42821136185256725,0.4760414529463875,0.2038463588644474,0.05330883366780162,0.06967964830860449,False,False,P10,self,0.136232878997807,-128.024603514836,0.4760414529463875,-0.023254220812769462,-0.060539967515404254,0.06485249765718544,0.44075994254221984
391,k6_supported_scene,421021,6,0.5,interior,combined,-1,P10,7.366836272619989,0.42821136185256725,0.4760414529463875,0.2038463588644474,0.05330883366780162,0.06967964830860449,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.4707788125185821,-0.01607454621743573,-0.02541690571973828,0.03007341238473848,0.2563591321113278
391,k6_supported_scene,421021,6,0.5,interior,combined,-1,P10,7.366836272619989,0.42821136185256725,0.4760414529463875,0.2038463588644474,0.05330883366780162,0.06967964830860449,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.33186435981768625,0.06297639781624693,-0.03768335106154117,0.0733897924042407,0.9599536305726836
394,k6_supported_scene,421021,6,0.5,interior,task,0,P00,6.783305246579373,0.4579675828849685,0.4354902028787598,0.1994403955824702,0.06172630160390047,0.07670258012983114,False,False,P00,self,0.13840586460662296,-126.940543860558,0.4354902028787598,0.002560244693310277,-0.06021999840802016,0.0602743980571484,-0.026021105309683563
394,k6_supported_scene,421021,6,0.5,interior,task,0,P00,6.783305246579373,0.4579675828849685,0.4354902028787598,0.1994403955824702,0.06172630160390047,0.07670258012983114,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.5105747026302554,0.08736783488573484,0.023673573792652856,0.09051837751935905,0.9808344815538326
394,k6_supported_scene,421021,6,0.5,interior,task,0,P00,6.783305246579373,0.4579675828849685,0.4354902028787598,0.1994403955824702,0.06172630160390047,0.07670258012983114,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.6206986755054151,0.11469473079552456,0.07538227637774392,0.13724929458524884,0.8713071608045274
394,k6_supported_scene,421021,6,0.5,interior,task,0,P00,6.783305246579373,0.4579675828849685,0.4354902028787598,0.1994403955824702,0.06172630160390047,0.07670258012983114,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.40545638018211305,-0.005650325711850819,-0.025182217182664786,0.02580833669349693,-0.2852193505695305
397,k6_supported_scene,421021,6,0.5,interior,task,1,P11,6.125845935904276,0.4939781089218099,0.40669787428775545,0.20089984684318538,0.07229068661337168,0.08627681213577072,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.6236034240970211,-0.021241914795368126,0.03353194126042672,0.039693954563212605,-0.08669860704992295
397,k6_supported_scene,421021,6,0.5,interior,task,1,P11,6.125845935904276,0.4939781089218099,0.40669787428775545,0.20089984684318538,0.07229068661337168,0.08627681213577072,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.44058937194172887,-0.0814221646456265,-0.05351402776508295,0.09743367006954823,0.9975485722281313
397,k6_supported_scene,421021,6,0.5,interior,task,1,P11,6.125845935904276,0.4939781089218099,0.40669787428775545,0.20089984684318538,0.07229068661337168,0.08627681213577072,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.5015940673145456,-0.002149934110325609,-0.08925623209590725,0.08928212130453221,0.6253393747437065
397,k6_supported_scene,421021,6,0.5,interior,task,1,P11,6.125845935904276,0.4939781089218099,0.40669787428775545,0.20089984684318538,0.07229068661337168,0.08627681213577072,False,False,P11,self,0.13858096432942,-127.72686751526298,0.40669787428775545,-0.054938520816836284,-0.012580712033267771,0.056360583609522376,0.9104734150811097
400,k6_supported_scene,421021,6,0.5,interior,task,2,P10,3.8384079587588618,0.6428055266802051,0.2959382517624882,0.19023074378900537,0.09664685155522516,0.10682401204144143,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.3248102819616636,0.04558630406846678,0.03518363974605558,0.05758471693429545,0.9804921309452007
400,k6_supported_scene,421021,6,0.5,interior,task,2,P10,3.8384079587588618,0.6428055266802051,0.2959382517624882,0.19023074378900537,0.09664685155522516,0.10682401204144143,False,False,P10,self,0.136232878997807,-128.024603514836,0.2959382517624882,0.03599400797277862,-0.018161860544773843,0.040316520043181606,0.6004217079962241
400,k6_supported_scene,421021,6,0.5,interior,task,2,P10,3.8384079587588618,0.6428055266802051,0.2959382517624882,0.19023074378900537,0.09664685155522516,0.10682401204144143,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.6351845248547052,-0.0010123076841078056,-0.040563041070858535,0.04057567088494607,-0.4656900576764192
400,k6_supported_scene,421021,6,0.5,interior,task,2,P10,3.8384079587588618,0.6428055266802051,0.2959382517624882,0.19023074378900537,0.09664685155522516,0.10682401204144143,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.635184560924162,0.08993405537901798,0.10790229261391185,0.14046721705883736,0.9145062979947383
403,k6_supported_scene,421021,6,0.5,interior,task,3,P10,2.646633148891384,0.7373409302984217,0.3184208566223573,0.23478473064834926,0.13409121450549336,0.1450415399220435,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.31842087052838763,0.04896798063284601,-0.028088435191079834,0.056451955845145646,0.6963820161126576
403,k6_supported_scene,421021,6,0.5,interior,task,3,P10,2.646633148891384,0.7373409302984217,0.3184208566223573,0.23478473064834926,0.13409121450549336,0.1450415399220435,False,False,P10,self,0.136232878997807,-128.024603514836,0.3184208566223573,-0.0156514739971661,-0.04045742009995154,0.04337939003061165,0.8146410297055123
403,k6_supported_scene,421021,6,0.5,interior,task,3,P10,2.646633148891384,0.7373409302984217,0.3184208566223573,0.23478473064834926,0.13409121450549336,0.1450415399220435,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.6200827090096658,-0.028699253760495605,-0.027301673470617405,0.03961096490500497,0.4889545280187011
403,k6_supported_scene,421021,6,0.5,interior,task,3,P10,2.646633148891384,0.7373409302984217,0.3184208566223573,0.23478473064834926,0.13409121450549336,0.1450415399220435,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.6424280133807896,0.053368438242928376,-0.13166407395604282,0.14206906268147043,0.9908280490805059
406,k6_supported_scene,421021,6,0.5,interior,task,4,P01,5.677032644617226,0.5201736728088266,0.40809093213608083,0.21227815900920277,0.08322847520808091,0.0972625072555897,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.42293060143063177,-0.09185774005677515,-0.01754710450817308,0.09351868949551646,0.988370922247349
406,k6_supported_scene,421021,6,0.5,interior,task,4,P01,5.677032644617226,0.5201736728088266,0.40809093213608083,0.21227815900920277,0.08322847520808091,0.0972625072555897,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.601006672653154,0.008427083196858403,0.037456101103667705,0.038392385196741166,-0.5334769169120692
406,k6_supported_scene,421021,6,0.5,interior,task,4,P01,5.677032644617226,0.5201736728088266,0.40809093213608083,0.21227815900920277,0.08322847520808091,0.0972625072555897,False,False,P01,self,0.138642679019854,-127.753500672212,0.40809093213608083,-0.05365613054112736,-0.017949444029421332,0.05657882011505568,0.9998273881644489
406,k6_supported_scene,421021,6,0.5,interior,task,4,P01,5.677032644617226,0.5201736728088266,0.40809093213608083,0.21227815900920277,0.08322847520808091,0.0972625072555897,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.541647971909769,-0.06293975850506384,-0.07303273826369124,0.09641158674645173,0.8687690535788647
409,k6_supported_scene,421021,6,0.5,interior,task,5,P10,3.856131894673575,0.6414951913736243,0.29328022571005924,0.18813785451797418,0.09539450392476816,0.10548025629611245,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.41736030534403795,0.0691766225490234,0.02625848139730249,0.07399265472046894,0.5895008264987337
409,k6_supported_scene,421021,6,0.5,interior,task,5,P10,3.856131894673575,0.6414951913736243,0.29328022571005924,0.18813785451797418,0.09539450392476816,0.10548025629611245,False,False,P10,self,0.136232878997807,-128.024603514836,0.29328022571005924,0.028909994065555375,-0.027578380694880156,0.03995440950160802,0.9830722931434727
409,k6_supported_scene,421021,6,0.5,interior,task,5,P10,3.856131894673575,0.6414951913736243,0.29328022571005924,0.18813785451797418,0.09539450392476816,0.10548025629611245,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.6542405067298641,-0.03531804805600007,-0.022344748421127755,0.04179296951030665,-0.4160785431033997
409,k6_supported_scene,421021,6,0.5,interior,task,5,P10,3.856131894673575,0.6414951913736243,0.29328022571005924,0.18813785451797418,0.09539450392476816,0.10548025629611245,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5583604689106904,0.09485176245302229,-0.07905674028992574,0.12347803458799195,0.9931337886165381
412,k6_supported_scene,421022,6,0.5,corner,combined,-1,P01,6.58189219096394,0.46871126389770407,0.4344675207830163,0.20363982078870962,0.06624912728462226,0.08119023631234587,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.8638538856208393,-0.17361569554725548,0.07965347954857341,0.1910159326981713,0.9874382979556888
412,k6_supported_scene,421022,6,0.5,corner,combined,-1,P01,6.58189219096394,0.46871126389770407,0.4344675207830163,0.20363982078870962,0.06624912728462226,0.08119023631234587,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.0,-0.0,0.0,0.0,0.0
412,k6_supported_scene,421022,6,0.5,corner,combined,-1,P01,6.58189219096394,0.46871126389770407,0.4344675207830163,0.20363982078870962,0.06624912728462226,0.08119023631234587,False,False,P01,self,0.138642679019854,-127.753500672212,0.4344675207830163,-0.060235197876222085,0.00025580082379065075,0.06023574102847147,0.9645075001212537
412,k6_supported_scene,421022,6,0.5,corner,combined,-1,P01,6.58189219096394,0.46871126389770407,0.4344675207830163,0.20363982078870962,0.06624912728462226,0.08119023631234587,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.2549401343242311,0.03766888239141048,-0.025303464214452013,0.04537851916788348,-0.9492255689339266
415,k6_supported_scene,421022,6,0.5,corner,task,0,P11,5.446482228952208,0.5341655659497078,0.30700295024985186,0.16399040466844209,0.066907547550353,0.07746521718524081,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.41286601829992725,0.026208440906151466,0.0019377637569813321,0.026279979130682425,0.7896889905451379
415,k6_supported_scene,421022,6,0.5,corner,task,0,P11,5.446482228952208,0.5341655659497078,0.30700295024985186,0.16399040466844209,0.066907547550353,0.07746521718524081,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.0,0.0,-0.0,0.0,0.0
415,k6_supported_scene,421022,6,0.5,corner,task,0,P11,5.446482228952208,0.5341655659497078,0.30700295024985186,0.16399040466844209,0.066907547550353,0.07746521718524081,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.8574910163879395,0.13956491578345706,-0.06178788351877034,0.15263062689831486,0.9855999122357629
