stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,stimulus_family,source_row,physical_port_order
572,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2377,P00|P10|P01|P11
573,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2377,P00|P10|P01|P11
574,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2377,P00|P10|P01|P11
575,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2377,P00|P10|P01|P11
576,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2377,P00|P10|P01|P11
577,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2377,P00|P10|P01|P11
578,2,edge,14,4,0.025196433067321777,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2377,P00|P10|P01|P11
579,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2377,P00|P10|P01|P11
580,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2377,P00|P10|P01|P11
581,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2377,P00|P10|P01|P11
582,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2377,P00|P10|P01|P11
583,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2377,P00|P10|P01|P11
584,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2377,P00|P10|P01|P11
585,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2377,P00|P10|P01|P11
586,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2377,P00|P10|P01|P11
587,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2377,P00|P10|P01|P11
588,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2377,P00|P10|P01|P11
589,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2377,P00|P10|P01|P11
590,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2377,P00|P10|P01|P11
591,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2377,P00|P10|P01|P11
592,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2377,P00|P10|P01|P11
593,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2377,P00|P10|P01|P11
594,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2377,P00|P10|P01|P11
595,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2377,P00|P10|P01|P11
596,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2377,P00|P10|P01|P11
597,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2377,P00|P10|P01|P11
598,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2377,P00|P10|P01|P11
599,2,interior,7,7,0.18227797746658325,421024,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2377,P00|P10|P01|P11
600,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2473,P00|P10|P01|P11
601,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2473,P00|P10|P01|P11
602,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2473,P00|P10|P01|P11
603,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2473,P00|P10|P01|P11
604,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2473,P00|P10|P01|P11
605,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2473,P00|P10|P01|P11
606,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2473,P00|P10|P01|P11
607,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2473,P00|P10|P01|P11
608,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2473,P00|P10|P01|P11
609,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2473,P00|P10|P01|P11
610,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2473,P00|P10|P01|P11
611,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2473,P00|P10|P01|P11
612,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2473,P00|P10|P01|P11
613,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2473,P00|P10|P01|P11
614,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2473,P00|P10|P01|P11
615,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2473,P00|P10|P01|P11
616,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2473,P00|P10|P01|P11
617,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2473,P00|P10|P01|P11
618,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2473,P00|P10|P01|P11
619,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2473,P00|P10|P01|P11
620,2,corner,0,0,0.09338046610355377,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2473,P00|P10|P01|P11
621,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2473,P00|P10|P01|P11
622,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2473,P00|P10|P01|P11
623,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2473,P00|P10|P01|P11
624,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2473,P00|P10|P01|P11
625,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2473,P00|P10|P01|P11
626,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2473,P00|P10|P01|P11
627,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2473,P00|P10|P01|P11
628,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2473,P00|P10|P01|P11
629,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2473,P00|P10|P01|P11
630,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2473,P00|P10|P01|P11
631,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2473,P00|P10|P01|P11
632,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2473,P00|P10|P01|P11
633,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2473,P00|P10|P01|P11
634,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2473,P00|P10|P01|P11
635,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2473,P00|P10|P01|P11
636,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2473,P00|P10|P01|P11
637,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2473,P00|P10|P01|P11
638,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2473,P00|P10|P01|P11
639,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2473,P00|P10|P01|P11
640,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2473,P00|P10|P01|P11
641,2,edge,0,1,0.10455068945884705,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2473,P00|P10|P01|P11
642,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2473,P00|P10|P01|P11
643,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2473,P00|P10|P01|P11
644,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2473,P00|P10|P01|P11
645,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2473,P00|P10|P01|P11
646,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2473,P00|P10|P01|P11
647,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2473,P00|P10|P01|P11
648,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2473,P00|P10|P01|P11
649,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2473,P00|P10|P01|P11
650,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2473,P00|P10|P01|P11
651,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2473,P00|P10|P01|P11
652,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2473,P00|P10|P01|P11
653,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2473,P00|P10|P01|P11
654,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2473,P00|P10|P01|P11
655,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2473,P00|P10|P01|P11
656,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2473,P00|P10|P01|P11
657,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2473,P00|P10|P01|P11
658,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2473,P00|P10|P01|P11
659,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2473,P00|P10|P01|P11
660,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2473,P00|P10|P01|P11
661,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2473,P00|P10|P01|P11
662,2,interior,7,7,0.213761568069458,421025,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2473,P00|P10|P01|P11
663,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2569,P00|P10|P01|P11
664,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2569,P00|P10|P01|P11
665,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2569,P00|P10|P01|P11
666,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2569,P00|P10|P01|P11
667,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2569,P00|P10|P01|P11
668,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2569,P00|P10|P01|P11
669,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2569,P00|P10|P01|P11
670,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2569,P00|P10|P01|P11
671,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2569,P00|P10|P01|P11
672,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2569,P00|P10|P01|P11
673,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2569,P00|P10|P01|P11
674,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2569,P00|P10|P01|P11
675,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2569,P00|P10|P01|P11
676,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2569,P00|P10|P01|P11
677,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2569,P00|P10|P01|P11
678,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2569,P00|P10|P01|P11
679,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2569,P00|P10|P01|P11
680,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2569,P00|P10|P01|P11
681,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2569,P00|P10|P01|P11
682,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2569,P00|P10|P01|P11
683,2,corner,0,0,0.043585434556007385,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2569,P00|P10|P01|P11
684,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,2,k6_supported_scene,2569,P00|P10|P01|P11
685,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,2,k6_supported_scene,2569,P00|P10|P01|P11
686,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,2,k6_supported_scene,2569,P00|P10|P01|P11
687,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,2,k6_supported_scene,2569,P00|P10|P01|P11
688,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,2,k6_supported_scene,2569,P00|P10|P01|P11
689,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,2,k6_supported_scene,2569,P00|P10|P01|P11
690,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,2,k6_supported_scene,2569,P00|P10|P01|P11
691,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,2,k6_supported_scene,2569,P00|P10|P01|P11
692,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,2,k6_supported_scene,2569,P00|P10|P01|P11
693,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,2,k6_supported_scene,2569,P00|P10|P01|P11
694,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,2,k6_supported_scene,2569,P00|P10|P01|P11
695,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,2,k6_supported_scene,2569,P00|P10|P01|P11
696,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,2,k6_supported_scene,2569,P00|P10|P01|P11
697,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,2,k6_supported_scene,2569,P00|P10|P01|P11
698,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,2,k6_supported_scene,2569,P00|P10|P01|P11
699,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,2,k6_supported_scene,2569,P00|P10|P01|P11
700,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,2,k6_supported_scene,2569,P00|P10|P01|P11
701,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,2,k6_supported_scene,2569,P00|P10|P01|P11
702,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,2,k6_supported_scene,2569,P00|P10|P01|P11
703,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,2,k6_supported_scene,2569,P00|P10|P01|P11
704,2,edge,14,3,0.06464166939258575,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,2,k6_supported_scene,2569,P00|P10|P01|P11
705,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2569,P00|P10|P01|P11
706,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2569,P00|P10|P01|P11
707,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2569,P00|P10|P01|P11
708,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2569,P00|P10|P01|P11
709,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2569,P00|P10|P01|P11
710,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2569,P00|P10|P01|P11
711,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2569,P00|P10|P01|P11
712,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2569,P00|P10|P01|P11
713,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2569,P00|P10|P01|P11
714,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2569,P00|P10|P01|P11
715,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2569,P00|P10|P01|P11
716,2,interior,7,7,0.08900031447410583,421026,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2569,P00|P10|P01|P11
